pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2,oblateness_input_tier,pl_ratdor_source,pl_ratror_source,keyparams_row_index,tier_a_legacy_row_index,injection_batch_578_completed
TOI-4010 b,1.34833500000,0.00000300000,-0.00000200000,0,0.0229000000,0.0002000000,-0.0002000000,0,0.26942682,0.00713713,-0.00713713,0,0.03460987,0.00405879,-0.00399587,0,2.200000,0.300000,-0.300000,0,0.030000,0.030000,-0.020000,0,88.10000,1.20000,-1.10000,0,2459007.54900000,0.00100000,-0.00100000,0,0.190000,0.120000,-0.130000,0,,,,,1.7700000,0.0300000,-0.0300000,0,5.932814897416315,0,0,0,0.03300000,0.00100000,-0.00100000,0,,,,,0.0000,155.0000,-149.0000,0,,,,,,,,,K V,4960.00,36.00,-36.00,0,0.830000,0.010000,-0.010000,0,0.880000,0.030000,-0.030000,0,0.3700,0.0700,-0.0700,0,[Fe/H],4.540000,0.020000,-0.020000,0,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,10.1570000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,0,-1,0
KOI-1257 b,86.64766100000,0.00003400000,-0.00003400000,0,0.3820000000,0.0060000000,-0.0060000000,0,0.94000000,0.12000000,-0.12000000,0,1.45000000,0.35000000,-0.35000000,0,2.100000,1.200000,-1.200000,0,0.772000,0.045000,-0.045000,0,89.66000,0.24000,-0.38000,0,2455006.79454000,0.00030000,-0.00030000,0,,,,,,,,,,,,,72.6922862532294,0,0,0,0.0855128711007313,0,0,0,,,,,141.3000,17.0000,-17.0000,0,74.000,32.000,-46.000,0,,,,,G5 V,5520.00,80.00,-80.00,0,1.130000,0.140000,-0.140000,0,0.990000,0.050000,-0.050000,0,0.2700,0.0900,-0.0900,0,[Fe/H],4.320000,0.100000,-0.100000,0,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,12.7260000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,5,-1,0
KELT-1 b,1.21751400000,0.00001500000,-0.00001500000,0,0.0246600000,0.0001600000,-0.0001600000,0,1.11000000,0.03200000,-0.02200000,0,27.23000000,0.50000000,-0.48000000,0,24.700000,1.400000,-1.900000,0,0.009900,0.010000,-0.006900,0,87.80000,1.30000,-1.90000,0,2455914.16280000,0.00230000,-0.00220000,0,,,,,0.60860000,0.00940000,-0.00890000,0,2.7645600,0.0158400,-0.0139200,0,3.604821861886951,0,0,0,0.0775437581171393,0,0,0,2455914.07000000,0.24000000,-0.26000000,0,61.0000,71.0000,-79.0000,0,2.000,16.000,-16.000,0,,,,,,6516.00,49.00,-49.00,0,1.471000,0.045000,-0.035000,0,1.335000,0.063000,-0.063000,0,0.0520,0.0790,-0.0790,0,[Fe/H],4.228000,0.014000,-0.021000,0,00h01m26.90s,0.3620995,+39d23m01.66s,39.3837953,9.4370000,0.0190000,-0.0190000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,79,-1,0
WASP-139 b,5.92426200000,0.00000400000,-0.00000400000,0,0.0620000000,0.0020000000,-0.0020000000,0,0.80000000,0.05000000,-0.05000000,0,0.11700000,0.01700000,-0.01700000,0,0.310000,0.050000,-0.050000,0,0.000000,,,0,88.90000,0.50000,-0.50000,0,2457196.79330000,0.00030000,-0.00030000,0,0.330000,0.140000,-0.140000,0,1.07000000,0.03000000,-0.03000000,0,2.8320000,0.0240000,-0.0240000,0,16.66499206446744,0,0,0,0.1027628617220066,0,0,0,,,,,,,,,,,,,,,,,K0,5310.00,90.00,-90.00,0,0.800000,0.040000,-0.040000,0,0.920000,0.100000,-0.100000,0,0.2000,0.0900,-0.0900,0,[Fe/H],4.590000,0.060000,-0.060000,0,03h18m14.92s,49.5621730,-41d18m07.28s,-41.3020235,10.4720000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,101,-1,0
TOI-700 e,27.80978000000,0.00046000000,-0.00040000000,0,0.1340000000,0.0022000000,-0.0022000000,0,0.08502111,0.00794006,-0.00669106,0,,,,,,,,,0.059000,0.057000,-0.042000,0,89.60000,0.21000,-0.16000,0,2458964.81120000,0.00580000,-0.00450000,0,0.470000,0.190000,-0.250000,0,,,,,2.7770000,0.2090000,-0.3840000,0,68.44253885950924,0,0,0,0.02080000,0.00170000,-0.00140000,0,,,,,70.0000,100.0000,-120.0000,0,,,,,,,,,M2.5 V,3459.00,65.00,-65.00,0,0.421000,0.017000,-0.015000,0,0.415000,0.021000,-0.020000,0,-0.0700,0.1100,-0.1100,0,[Fe/H],4.809000,0.034000,-0.037000,0,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,8.6340000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,archive,104,-1,0
WASP-65 b,2.31142430000,0.00000150000,-0.00000150000,0,0.0334000000,0.0016000000,-0.0017000000,0,1.11200000,0.05900000,-0.05900000,0,1.55000000,0.16000000,-0.16000000,0,1.500000,0.090000,-0.110000,0,0.000000,,,0,88.80000,0.80000,-0.70000,0,2456110.68772000,0.00015000,-0.00015000,0,0.149000,0.082000,-0.095000,0,1.28000000,0.01500000,-0.01500000,0,2.7350400,0.0108000,-0.0108000,0,7.110964355837913,0,0,0,0.1131371898380006,0,0,0,,,,,,,,,,,,,,,,,G6,5600.00,100.00,-100.00,0,1.010000,0.050000,-0.050000,0,0.930000,0.140000,-0.140000,0,-0.0700,0.0700,-0.0700,0,[Fe/H],4.400000,0.020000,-0.020000,0,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,10.3460000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,157,-1,0
WASP-75 b,2.48419300000,0.00000300000,-0.00000300000,0,0.0375000000,0.0007000000,-0.0008000000,0,1.27000000,0.04800000,-0.04800000,0,1.07000000,0.05000000,-0.05000000,0,0.690000,0.080000,-0.070000,0,0.000000,,,0,82.00000,0.30000,-0.20000,0,2456016.26690000,0.00030000,-0.00030000,0,0.882000,0.006000,-0.008000,0,1.07000000,0.03000000,-0.03000000,0,1.9728000,0.0264000,-0.0264000,0,6.399766537813918,0,0,0,0.1035753112658029,0,0,0,,,,,,,,,,,,,,,,,F9,6100.00,100.00,-100.00,0,1.260000,0.040000,-0.040000,0,1.140000,0.070000,-0.070000,0,0.0700,0.0900,-0.0900,0,[Fe/H],4.290000,0.020000,-0.020000,0,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686,10.0620000,0.0250000,-0.0250000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,158,-1,0
TOI-4552 b,0.30110032000,0.00000014000,-0.00000014000,0,0.0056255000,0.0000003000,-0.0000003000,0,0.09902774,0.00356857,-0.00356857,0,0.00575782,0.00147879,-0.00147879,0,7.740000,2.140000,-2.140000,0,0.000000,,,0,87.77000,1.94000,-1.90000,0,2459361.88587913,0.00024681,-0.00024681,0,0.160000,0.120000,-0.110000,0,0.12580000,0.00550000,-0.00550000,0,,,,,4.216324125913788,0,0,0,0.03520000,0.00090000,-0.00090000,0,,,,,90.0000,,,0,,,,,,,,,M4.5 V,3258.00,115.00,-115.00,0,0.286900,0.008800,-0.008800,0,0.261900,0.006300,-0.006300,0,-0.0700,0.0900,-0.0900,0,[Fe/H],4.940000,0.028000,-0.028000,0,17h38m51.42s,264.7142556,-47d38m13.36s,-47.6370457,9.3950010,0.0200000,-0.0200000,B_derived_geometry,derived_orbsmax_st_rad,archive,186,-1,0
TOI-4127 b,56.39879000000,0.00010000000,-0.00010000000,0,0.3081000000,0.0055000000,-0.0058000000,0,1.09600000,0.03900000,-0.03200000,0,2.30000000,0.11000000,-0.11000000,0,2.170000,0.220000,-0.240000,0,0.747100,0.007800,-0.008600,0,89.30000,0.46000,-0.60000,0,2458862.72816000,0.00096000,-0.00100000,0,0.170000,0.140000,-0.110000,0,0.74600000,0.02500000,-0.02700000,0,,,,,51.23852062033699,0,0,0,0.08710587977299178,0,0,0,,,,,129.6000,2.0000,-2.0000,0,,,,,,,,,F V,6096.00,115.00,-115.00,0,1.293000,0.050000,-0.050000,0,1.230000,0.070000,-0.070000,0,0.1400,0.1200,-0.1200,0,[Fe/H],4.260000,0.140000,-0.140000,0,07h01m37.09s,105.4045516,+72d24m53.75s,72.4149297,10.2450000,0.0160000,-0.0160000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,229,-1,0
TOI-2525 b,23.28560000000,0.00170000000,-0.00170000000,0,0.1511000000,0.0020000000,-0.0020000000,0,0.77400000,0.01000000,-0.01000000,0,0.08400000,0.00500000,-0.00500000,0,0.225000,0.015000,-0.014000,0,0.170000,0.011000,-0.010000,0,89.50000,0.07000,-0.07000,0,2458333.52890000,0.00200000,-0.00200000,0,,,,,,,,,4.0500000,0.0700000,-0.0700000,0,41.39026588766847,0,0,0,0.10130000,0.00080000,-0.00080000,0,,,,,345.9000,0.8000,-0.8000,0,,,,,,,,,K8 V,5096.00,102.00,-102.00,0,0.785000,0.031000,-0.031000,0,0.849000,0.042000,-0.042000,0,0.1400,0.0500,-0.0500,0,[Fe/H],4.580000,0.200000,-0.200000,0,05h47m24.23s,86.8509737,-60d31m16.71s,-60.5213081,11.9050000,0.0240000,-0.0240000,B_derived_geometry,derived_orbsmax_st_rad,archive,231,-1,0
TOI-5110 b,30.15857700000,0.00009200000,-0.00009500000,0,0.2157000000,0.0042000000,-0.0044000000,0,1.06900000,0.05400000,-0.05200000,0,2.90000000,0.13000000,-0.13000000,0,2.950000,0.500000,-0.430000,0,0.745000,0.030000,-0.027000,0,85.20000,2.10000,-1.20000,0,2459503.67900000,0.00120000,-0.00130000,0,0.430000,0.120000,-0.220000,0,0.22170000,0.00910000,-0.00850000,0,4.2170000,0.0700000,-0.0620000,0,19.88102699448655,0,0,0,0.04709000,0.00096000,-0.00091000,0,,,,,92.2000,3.1000,-2.8000,0,,,,,,,,,,6160.00,150.00,-150.00,0,2.333000,0.097000,-0.096000,0,1.469000,0.089000,-0.088000,0,0.0650,0.0500,-0.0500,0,[Fe/H],3.869000,0.044000,-0.045000,0,06h17m37.02s,94.4042694,+31d36m37.19s,31.6103309,9.3180000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,232,-1,0
TOI-4377 b,4.37808100000,0.00001900000,-0.00001900000,0,0.0579000000,0.0010000000,-0.0011000000,0,1.34800000,0.08100000,-0.08100000,0,0.95700000,0.08900000,-0.08700000,0,0.881000,0.098000,-0.095000,0,0.045000,0.053000,-0.032000,0,80.30000,1.70000,-1.40000,0,2458602.12450000,0.00230000,-0.00230000,0,0.605000,0.081000,-0.100000,0,,,,,,,,,3.537034606058156,0,0,0,0.03920000,0.00100000,-0.00097000,0,,,,,-0.7300,2.0000,-0.9800,0,,,,,,,,,,4974.00,57.00,-57.00,0,3.520000,0.150000,-0.140000,0,1.360000,0.080000,-0.070000,0,0.2050,0.0380,-0.0380,0,[Fe/H],3.390000,0.160000,-0.160000,0,10h59m43.79s,164.9324709,-82d13m16.86s,-82.2213501,9.1480000,0.0240000,-0.0240000,B_derived_geometry,derived_orbsmax_st_rad,archive,245,-1,0
TOI-1117 b,2.22816000000,0.00001000000,-0.00001000000,0,0.0330000000,0.0002000000,-0.0002000000,0,0.21946688,0.01159784,-0.01070570,0,0.02800253,0.00298903,-0.00302050,0,3.300000,0.600000,-0.600000,0,0.000000,,,0,88.20000,1.10000,-1.10000,0,2459386.96400000,0.00400000,-0.00400000,0,0.170000,0.150000,-0.120000,0,,,,,,,,,6.758153463931498,0,0,0,0.02147905295796628,0,0,0,,,,,,,,,,,,,,,,,G5 V,5635.00,62.00,-62.00,0,1.050000,0.030000,-0.030000,0,0.970000,0.020000,-0.020000,0,0.1360,0.0440,-0.0440,0,[Fe/H],4.410000,0.030000,-0.030000,0,18h14m24.49s,273.6020606,-66d25m11.91s,-66.4199742,9.3850000,0.0220000,-0.0220000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,250,-1,0
WASP-132 c,1.01153624000,0.00000093000,-0.00000086000,0,0.0183300000,0.0007900000,-0.0007900000,0,0.16424330,0.00838613,-0.00829692,0,0.01969616,0.00578929,-0.00575782,0,5.470000,1.960000,-1.710000,0,0.000000,,,0,88.82000,0.67000,-0.69000,0,2458597.57584000,0.00068000,-0.00067000,0,0.107000,0.062000,-0.061000,0,,,,,1.4910000,0.0160000,-0.0160000,0,5.199920070502821,0,0,0,0.02230000,0.00060000,-0.00065000,0,,,,,188.0000,106.0000,-113.0000,0,,,,,,,,,K4 V,4686.00,99.00,-99.00,0,0.758000,0.032000,-0.032000,0,0.789000,0.039000,-0.039000,0,0.1500,0.0500,-0.0500,0,[Fe/H],4.560000,0.030000,-0.030000,0,14h30m26.21s,217.6091998,-46d09m34.26s,-46.1595160,9.6740000,0.0240000,-0.0240000,B_derived_geometry,derived_orbsmax_st_rad,archive,263,-1,0
TOI-260 b,13.47585300000,0.00001300000,-0.00001100000,0,0.0943000000,0.0016000000,-0.0016000000,0,0.15255624,0.00713713,-0.00713713,0,0.01330907,0.00503416,-0.00503416,0,4.660000,1.890000,-1.890000,0,0.000000,,,0,88.84000,0.17000,-0.17000,0,2458392.29420000,0.00150000,-0.00170000,0,0.679000,0.095000,-0.081000,0,,,,,2.3700000,0.2700000,-0.2700000,0,33.40614873102577,0,0,0,0.02580000,0.00110000,-0.00010000,0,,,,,90.0000,,,0,,,,,,,,,K8 V,4026.00,14.00,-14.00,0,0.607000,0.014000,-0.014000,0,0.616000,0.032000,-0.032000,0,-0.4700,0.0300,-0.0300,0,[Fe/H],4.450000,0.050000,-0.050000,0,00h19m05.52s,4.7730178,-09d57m58.14s,-9.9661505,6.5490000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,268,-1,0
HD 108236 e,19.59002500000,0.00008300000,-0.00008900000,0,0.1367000000,0.0022000000,-0.0020000000,0,0.27504684,0.00463913,-0.00463913,0,,,,,,,,,0.058000,0.032000,-0.036000,0,89.24500,0.12000,-0.08600,0,2458782.46935000,0.00078000,-0.00069000,0,0.426000,0.059000,-0.077000,0,0.10380000,0.00300000,-0.00280000,0,4.2000000,0.1300000,-0.1300000,0,33.51755493747304,0,0,0,0.03222873445267058,0,0,0,,,,,128.0000,37.0000,-54.0000,0,,,,,,,,,,5660.00,61.00,-61.00,0,0.877000,0.008000,-0.008000,0,0.869000,0.050000,-0.048000,0,-0.2800,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,7.6370000,0.0310000,-0.0310000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,272,-1,0
HD 108236 b,3.79596300000,0.00002500000,-0.00003400000,0,0.0452700000,0.0009600000,-0.0008800000,0,0.14408065,0.00454992,-0.00454992,0,,,,,,,,,0.045000,0.039000,-0.033000,0,87.59000,0.47000,-0.35000,0,2458773.29640000,0.00130000,-0.00130000,0,0.452000,0.071000,-0.096000,0,0.02850000,0.00170000,-0.00170000,0,2.3840000,0.0930000,-0.0930000,0,11.09977843467012,0,0,0,0.01688271363641355,0,0,0,,,,,126.0000,51.0000,-62.0000,0,,,,,,,,,,5660.00,61.00,-61.00,0,0.877000,0.008000,-0.008000,0,0.869000,0.050000,-0.048000,0,-0.2800,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,7.6370000,0.0310000,-0.0310000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,277,-1,0
HD 108236 c,6.20344900000,0.00004900000,-0.00004600000,0,0.0620000000,0.0012000000,-0.0012000000,0,0.18476224,0.00463913,-0.00463913,0,,,,,,,,,0.034000,0.042000,-0.025000,0,88.30000,0.29000,-0.23000,0,2458770.90586000,0.00078000,-0.00078000,0,0.455000,0.069000,-0.083000,0,0.04690000,0.00210000,-0.00220000,0,2.8600000,0.1000000,-0.1100000,0,15.20181716257007,0,0,0,0.02164959748669503,0,0,0,,,,,211.0000,44.0000,-110.0000,0,,,,,,,,,,5660.00,61.00,-61.00,0,0.877000,0.008000,-0.008000,0,0.869000,0.050000,-0.048000,0,-0.2800,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,7.6370000,0.0310000,-0.0310000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,278,-1,0
TOI-1233.01,14.17568500000,0.00008300000,-0.00010000000,0,0.1074000000,0.0023000000,-0.0023000000,0,0.22651441,0.00553127,-0.00579891,0,,,,,,,,,0.055000,0.038000,-0.035000,0,89.06000,0.27000,-0.14000,0,2458769.79682000,0.00090000,-0.00090000,0,0.423000,0.070000,-0.130000,0,0.07050000,0.00310000,-0.00340000,0,3.8500000,0.1800000,-0.1300000,0,26.33347037516171,0,0,0,0.02654192564882601,0,0,0,,,,,151.0000,46.0000,-33.0000,0,,,,,,,,,,5660.00,61.00,-61.00,0,0.877000,0.008000,-0.008000,0,0.869000,0.050000,-0.048000,0,-0.2800,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,7.6370000,0.0310000,-0.0310000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,279,-1,0
TOI-836 b,3.81673000000,0.00001000000,-0.00001000000,0,0.0422000000,0.0009300000,-0.0009300000,0,0.15202096,0.00597735,-0.00597735,0,0.01425297,0.00289464,-0.00270586,0,5.020000,0.360000,-0.440000,0,0.053000,0.042000,-0.042000,0,87.57000,0.44000,-0.44000,0,2458599.99530000,0.00190000,-0.00190000,0,0.580000,0.110000,-0.110000,0,,,,,1.8050000,0.2220000,-0.0070000,0,13.64564957789039,0,0,0,0.02350000,0.00130000,-0.00130000,0,,,,,9.0000,92.0000,-92.0000,0,,,,,,,,,K V,4552.00,154.00,-154.00,0,0.665000,0.010000,-0.010000,0,0.678000,0.049000,-0.041000,0,-0.2840,0.0670,-0.0670,0,[Fe/H],4.743000,0.105000,-0.105000,0,15h00m19.17s,225.0798831,-24d27m15.13s,-24.4542022,6.8040000,0.0180000,-0.0180000,B_derived_geometry,derived_orbsmax_st_rad,archive,298,-1,0
HD 108236 f,29.54115000000,0.00033000000,-0.00042000000,0,0.1758000000,0.0041000000,-0.0038000000,0,0.17994469,0.00463913,-0.00508520,0,,,,,,,,,0.051000,0.036000,-0.034000,0,88.96300,0.04200,-0.04200,0,2458793.27860000,0.00210000,-0.00190000,0,0.808000,0.022000,-0.022000,0,0.04450000,0.00210000,-0.00240000,0,3.2700000,0.1300000,-0.1500000,0,43.10450737386805,0,0,0,0.02108509808337222,0,0,0,,,,,275.0000,45.0000,-63.0000,0,,,,,,,,,,5660.00,61.00,-61.00,0,0.877000,0.008000,-0.008000,0,0.869000,0.050000,-0.048000,0,-0.2800,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,7.6370000,0.0310000,-0.0310000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,305,-1,0
TOI-2096 b,3.11906330000,0.00001000000,-0.00000930000,0,0.0250000000,0.0010000000,-0.0010000000,0,0.11089322,0.00686949,-0.00642342,0,,,,,,,,,0.150000,0.270000,-0.120000,0,89.24000,0.49000,-0.49000,0,2459146.45853000,0.00037000,-0.00041000,0,0.300000,0.230000,-0.190000,0,0.26600000,0.01700000,-0.01700000,0,1.0720000,0.0240000,-0.0210000,0,22.87576124154762,0,0,0,0.04850000,0.00180000,-0.00170000,0,,,,,245.0000,91.0000,-91.0000,0,,,,,,,,,M4,3300.00,50.00,-50.00,0,0.235000,0.011000,-0.011000,0,0.231000,0.012000,-0.012000,0,-0.0300,0.2000,-0.2000,0,[Fe/H],5.050000,0.050000,-0.050000,0,10h06m28.49s,151.6186989,+74d49m37.96s,74.8272107,11.0210000,0.0170000,-0.0170000,B_derived_geometry,derived_orbsmax_st_rad,archive,309,-1,0
TOI-4600 b,82.68690000000,0.00030000000,-0.00030000000,0,0.3490000000,0.0210000000,-0.0210000000,0,0.60700000,0.02800000,-0.02600000,0,3.02000000,,,1,,,,,0.250000,0.330000,-0.170000,0,89.76000,0.14000,-0.10000,0,2459750.14210000,0.00200000,-0.00190000,0,0.390000,0.170000,-0.240000,0,,,,,7.5400000,0.1400000,-0.1300000,0,92.64965719632238,0,0,0,0.07690000,0.00210000,-0.00170000,0,,,,,260.0000,70.0000,-57.0000,0,,,,,,,,,K V,5170.00,120.00,-120.00,0,0.810000,0.030000,-0.030000,0,0.890000,0.050000,-0.050000,0,0.1600,0.0800,-0.0800,0,[Fe/H],4.570000,0.020000,-0.020000,0,17h13m48.09s,258.4503674,+64d33m58.22s,64.5661727,10.5710000,0.0180000,-0.0180000,B_derived_geometry,derived_orbsmax_st_rad,archive,310,-1,0
TOI-2449 b,106.14468000000,0.00022000000,-0.00021000000,0,0.4500000000,0.0100000000,-0.0100000000,0,1.00200000,0.00900000,-0.00900000,0,0.70000000,0.04000000,-0.04000000,0,,,,,0.098000,0.028000,-0.030000,0,89.55000,0.04000,-0.04000,0,2459153.59340000,0.00060000,-0.00070000,0,0.704000,0.015000,-0.016000,0,,,,,8.2600000,0.0600000,-0.0600000,0,90.85865732558351,0,0,0,0.09670000,0.00060000,-0.00060000,0,,,,,266.0000,12.0000,-12.0000,0,,,,,,,,,G,6021.00,62.00,-62.00,0,1.065000,0.007000,-0.007000,0,1.079000,0.045000,-0.048000,0,-0.0300,0.0400,-0.0400,0,[Fe/H],4.400000,0.020000,-0.020000,0,04h31m56.25s,67.9843710,-34d27m19.92s,-34.4555327,9.0730000,0.0250000,-0.0250000,B_derived_geometry,derived_orbsmax_st_rad,archive,319,-1,0
TOI-2295 b,30.03330200000,0.00007200000,-0.00007300000,0,0.1992000000,0.0039000000,-0.0041000000,0,1.47000000,0.85000000,-0.53000000,0,0.87500000,0.04200000,-0.04100000,0,0.340000,0.960000,-0.250000,0,0.334000,0.012000,-0.012000,0,88.16000,0.14000,-0.15000,0,2458713.45510000,0.00270000,-0.00270000,0,1.056000,0.063000,-0.043000,0,1.07000000,1.50000000,-0.61000000,0,3.0100000,0.1200000,-0.1200000,0,29.358742569961,0,0,0,0.10400000,0.05700000,-0.03600000,0,,,,,-39.2000,2.7000,-2.6000,0,,,,,,,,,,5730.00,140.00,-140.00,0,1.459000,0.056000,-0.058000,0,1.168000,0.070000,-0.071000,0,0.3160,0.0400,-0.0400,0,[Fe/H],4.176000,0.042000,-0.039000,0,18h46m18.29s,281.5761962,+50d29m32.88s,50.4924657,8.1110000,0.0130000,-0.0130000,B_derived_geometry,derived_orbsmax_st_rad,archive,330,-1,0
TOI-756 b,1.23924950000,0.00000070000,-0.00000070000,0,0.0180000000,0.0002000000,-0.0002000000,0,0.25069184,0.00892142,-0.00892142,0,0.03092864,0.00566343,-0.00503416,0,2.420000,0.530000,-0.450000,0,0.000000,,,0,85.53000,0.19000,-0.18000,0,2458570.65234000,0.00035000,-0.00037000,0,0.589000,0.018000,-0.021000,0,,,,,1.1000000,0.0100000,-0.0100000,0,7.664512479346253,0,0,0,0.05113000,0.00080000,-0.00090000,0,,,,,90.0000,,,0,,,,,,,,,M1 V,3657.00,72.00,-72.00,0,0.505000,0.015000,-0.015000,0,0.505000,0.019000,-0.019000,0,0.1960,0.0290,-0.0290,0,[Fe/H],4.735000,0.031000,-0.031000,0,12h48m24.90s,192.1037380,-45d28m13.70s,-45.4704709,10.2740000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,344,-1,0
WASP-5 b,1.62842790000,0.00000220000,-0.00000490000,0,0.0267000000,0.0012000000,-0.0008000000,0,1.08700000,0.06800000,-0.07100000,0,1.58000000,0.13000000,-0.10000000,0,1.640000,0.350000,-0.210000,0,0.038000,0.026000,-0.018000,0,86.90000,2.80000,-0.70000,0,2454373.99598000,0.00025000,-0.00019000,0,0.310000,0.060000,-0.280000,0,1.18000000,0.02200000,-0.02900000,0,2.3688000,0.0528000,-0.0480000,0,5.579551561130828,0,0,0,0.1085535014268546,0,0,0,,,,,34.3800,26.9300,-22.3500,0,,,,,,,,,,5700.00,100.00,-100.00,0,1.029000,0.056000,-0.069000,0,0.960000,0.130000,-0.090000,0,0.0900,0.0900,-0.0900,0,[Fe/H],4.395000,0.043000,-0.040000,0,23h57m23.77s,359.3490277,-41d16m37.99s,-41.2772202,10.5980000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,359,-1,0
WASP-114 b,1.54877430000,0.00000120000,-0.00000091000,0,0.0285100000,0.0003900000,-0.0003900000,0,1.33900000,0.06400000,-0.06400000,0,1.76900000,0.06400000,-0.06400000,0,0.970000,0.130000,-0.130000,0,0.012000,0.022000,-0.009000,0,83.96000,0.90000,-0.90000,0,2456667.73582000,0.00021000,-0.00021000,0,0.457000,0.052000,-0.054000,0,0.92700000,0.01600000,-0.01600000,0,2.7820800,0.0189600,-0.0189600,0,4.287109621096024,0,0,0,0.09622340688515164,0,0,0,,,,,-71.0000,150.0000,-35.0000,0,,,,,,,,,G0,5940.00,140.00,-140.00,0,1.430000,0.060000,-0.060000,0,1.289000,0.053000,-0.053000,0,0.1400,0.0700,-0.0700,0,[Fe/H],4.300000,0.100000,-0.100000,0,21h50m39.77s,327.6656953,+10d27m46.58s,10.4629385,11.0740000,0.0280000,-0.0280000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,361,-1,0
